,50,100,150,200,250,500,750,1000,1250,1500,1750,2000,2250,2500,2750,3000,3250,3500,3750,4000,4250,4500,4750,5000,5250,5500,5750,6000,6250,6500,6750,7000,7250,7500,7750,8000,8250,8500,8750,9000,9250,9500,9750,10000
iteration,10.0,9.0,14.0,21.0,31.0,6.0,3.0,3.0,3.0,5.0,7.0,7.0,4.0,4.0,7.0,4.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0
runtime,1.4566849990005721,1.5053969150003468,2.8557329550003487,4.965256200000113,5.654298309999831,1.6672211019995302,1.1863247330002196,1.4866019119999692,1.7629989200004275,3.4015802779995283,5.933958082000572,6.696368298999914,4.15042901400011,4.41522779800016,8.46146414299983,5.433050094000464,13.101528250999763,9.54586670899971,11.338985898999454,10.391187547999834,10.918288802999996,12.85241134699936,12.03047394100031,17.415239476999886,13.236237183999947,18.027928898000027,14.381176936999509,19.87936817500031,15.568774172999838,16.127722512999753,16.709099330000754,17.16761863099964,17.95142802600003,18.560030354000446,19.00269685799958,19.664351551000436,26.886933839999983,20.83790752799996,21.64579442900049,25.779056343000775,26.333679686000323,23.31801247600015,23.692016463000073,28.530719831999704
accuracy,0.5589788732394366,0.5607394366197183,0.5642605633802817,0.5572183098591549,0.5475352112676056,0.5607394366197183,0.5545774647887324,0.5598591549295775,0.5625,0.5598591549295775,0.5598591549295775,0.5580985915492958,0.5563380281690141,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5572183098591549,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5572183098591549,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958,0.5580985915492958
