,50,100,150,200,250,500,750,1000,1250,1500,1750,2000,2250,2500,2750,3000,3250,3500,3750,4000,4250,4500,4750,5000,5250,5500,5750,6000,6250,6500,6750,7000,7250,7500,7750,8000,8250,8500,8750,9000,9250,9500,9750,10000
iteration,53.0,35.0,40.0,53.0,94.0,12.0,11.0,12.0,11.0,9.0,14.0,11.0,10.0,14.0,9.0,14.0,9.0,12.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,13.0,11.0,12.0,10.0,12.0,9.0,11.0,12.0,13.0,13.0,9.0,12.0,9.0,11.0,13.0
runtime,6.839833801999987,5.529177416000039,7.516946049000012,11.323222236999982,15.116604096999993,2.9585811609999837,3.91863747900004,5.356804264000004,5.804865530999962,5.498824292999984,10.451374616999999,9.298029181000004,9.932848905000014,15.075614668000014,10.46522385999998,17.16583318100004,12.087009557000044,16.937162134999994,15.157657174000065,14.37403650500005,15.234728673000063,16.11522356399996,17.063668228000097,18.057744729999968,18.816105695000033,19.513476790000027,20.426518461,21.774340840000036,29.44558009900004,33.424987923,29.320757532000016,32.66641994999998,28.725916961000053,34.743589877999966,26.819187759999977,33.968175863000056,37.99159470200004,42.70160952200001,43.49348936499996,31.368419628000083,42.822048742000106,32.457354026000075,41.03785948199993,49.639502696000136
accuracy,0.545774647887324,0.545774647887324,0.545774647887324,0.5484154929577465,0.5475352112676056,0.5448943661971831,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.5466549295774648,0.545774647887324,0.545774647887324,0.5466549295774648,0.5466549295774648,0.5466549295774648,0.5466549295774648,0.5466549295774648,0.5466549295774648,0.5466549295774648,0.5466549295774648,0.5466549295774648,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324,0.545774647887324
