,50,100,150,200,250,500,750,1000,1250,1500,1750,2000,2250,2500,2750,3000,3250,3500,3750,4000,4250,4500,4750,5000,5250,5500,5750,6000,6250,6500,6750,7000,7250,7500,7750,8000,8250,8500,8750,9000,9250,9500,9750,10000
0,-0.008037260918646106,-0.007924006573686814,-0.007829894859421021,-0.007397330894880012,-0.007172407842212124,-0.007160442518456582,-0.007163511977688831,-0.0071799041195236375,-0.007182969194196146,-0.0070924914002879645,-0.007112308690115449,-0.007107259270267361,-0.007160113216276834,-0.007355446050360583,-0.007158023277750218,-0.007141002178017696,-0.007186778106566926,-0.007213188883433154,-0.0071905232985276,-0.007199889921600218,-0.007117365472519745,-0.007193475053533086,-0.007211881729012733,-0.007265159106062003,-0.007159600418242427,-0.007234678715390332,-0.00711638383744409,-0.007168046803992345,-0.007157300035948576,-0.007101491499049531,-0.007184415114718147,-0.007188016488168954,-0.007256404396967999,-0.007186516037752733,-0.00718037180778333,-0.0071688320541132815,-0.007205546363544848,-0.007196357045619181,-0.007185830961265886,-0.0072128977689322315,-0.00715951079940291,-0.007168852095187665,-0.0071375494830056745,-0.007083638723260662
1,0.03418181592620321,0.034242262124388884,0.03416453459093072,0.03401683736835729,0.033073357600539054,0.03305428316933487,0.03305693479064128,0.0330174770897547,0.03302777197414632,0.033001549447825004,0.03305742001374149,0.032987203454275096,0.03302147876381108,0.03308790292943536,0.03305884270759272,0.03305349519008292,0.03304545877904553,0.033018631485407256,0.03303842227671082,0.03304858160031643,0.033082255028441865,0.03303937159369703,0.033024169434175854,0.03299495462879603,0.0330191052529439,0.03301137034912551,0.033049993258403826,0.03302876471732909,0.03302848474628943,0.033050484561268884,0.033063724361058866,0.03303193800278755,0.03305701523405596,0.03302627768026899,0.03304496637433964,0.03303543192874202,0.03304000789058419,0.03302513281503277,0.03304217606611088,0.033043213367295404,0.03301670926367955,0.03302775502604124,0.033037988239984675,0.033019575856085226
2,-0.029723250674988707,-0.029679870335601755,-0.029709850280010417,-0.029561807636832874,-0.029650630927678008,-0.02965398518607312,-0.029663977471961835,-0.029660029085501537,-0.029660495958768955,-0.02965306548478793,-0.02965913474302259,-0.02966523395745036,-0.029663166012121014,-0.029640576413799226,-0.029652918242965228,-0.029652965151747736,-0.02966120966764779,-0.029660327422636155,-0.029657703475889415,-0.029664479498110845,-0.029668535855213195,-0.029659727924048397,-0.029662478766501108,-0.029658305749700648,-0.029652493585750613,-0.02965402206460038,-0.029659463012829585,-0.029655199090135854,-0.0296584517645957,-0.029656099139718853,-0.029656905811491933,-0.029657621271145056,-0.029663629970261254,-0.029659787011708672,-0.02965698023920722,-0.029651776741707266,-0.02965305753695486,-0.029658696703027617,-0.02965862980661217,-0.02965925173674295,-0.029659521144626864,-0.029658723795283056,-0.029657008840092564,-0.029649360667158065
3,0.004482578885477718,0.004515197647834271,0.004459711025712088,0.00450495819410957,0.0044854772714324805,0.004490706044269541,0.004494988878100109,0.004488485037121236,0.004491556977974046,0.004481111400883883,0.004487072467827083,0.0044857858301345106,0.004489204206943295,0.004487344745973573,0.004492519883744132,0.004487116858256044,0.004487446288958777,0.004490209803115002,0.004488739810611312,0.004492668997098798,0.004492236979585869,0.004490677336022884,0.004491989676190106,0.004493048724268485,0.004487513968812607,0.0044847893913675125,0.004494121496075843,0.004490442535631554,0.004488628350364097,0.004488108028996347,0.0044920928274582595,0.004488403847186922,0.004495616962860245,0.004488524369320771,0.004489566276964764,0.004488123027723322,0.004488275154940821,0.004488955432220993,0.004488349299661908,0.004488598902918644,0.00448683767850254,0.004487627053103035,0.004489717461497791,0.004483842389322999
4,-0.003458201237901409,-0.0035758636034768474,-0.0032068373955928603,-0.0031366371660722725,-0.0031806615257839307,-0.0031956571985320855,-0.0031880754057872023,-0.0031853316806915357,-0.0031875009905054487,-0.003190581656169935,-0.0031877957729660534,-0.0031850366456221985,-0.0031838790562323123,-0.0031837808657211105,-0.003187327563955475,-0.003190591370075548,-0.0031895476056152017,-0.003184257860173799,-0.0031880380868768736,-0.003195284025814773,-0.0031828041141551554,-0.0031869411765054053,-0.0031882183800759083,-0.0031836351420910076,-0.003188991050541002,-0.0031896053567623483,-0.003182891970449742,-0.0031899294371816383,-0.0031859784435149022,-0.003189994196492806,-0.0031866994217987147,-0.0031860898843254016,-0.00318864609066824,-0.0031864710163672615,-0.003186356190688033,-0.0031880586685420053,-0.0031888636959741625,-0.0031878752183768133,-0.003187240983998608,-0.0031839553660455875,-0.0031885888713469395,-0.0031868396847302897,-0.003187079962481584,-0.003184636375657103
5,0.025293252854270525,0.02530673437271841,0.025270205897607766,0.025375230480644644,0.026219310128081322,0.026250017834253382,0.026244034009150746,0.02627249661349517,0.026271359535995627,0.02628700710005082,0.02624490250181301,0.026307747270683197,0.026272167043600518,0.026210980034832028,0.02622562198323962,0.026246352452076724,0.026246865260754197,0.026269751392574443,0.0262536462487603,0.026236762399673055,0.0262302077160939,0.026255436074271703,0.02626779270173453,0.026290929489323024,0.026264763406642154,0.026278861736433127,0.02624036980493125,0.026262481272330353,0.026267723063520158,0.02623987916995766,0.026235092662153195,0.02625980669802722,0.02622931703952352,0.026265574578565386,0.026253595471184117,0.026247728629117277,0.026254515328536464,0.026260947698989685,0.02625146402940767,0.026252073698967912,0.026273476559144665,0.026264645687194863,0.0262573576315557,0.02626272092455491
6,0.2787719691163357,0.2793848472946483,0.2793688316809299,0.2792009760242436,0.2793018452428653,0.2795154079466261,0.27916986499977076,0.2794010131324932,0.27913183046190354,0.2798200756350585,0.2794605464666773,0.279864498275246,0.27939393047292155,0.27928736318836794,0.2792243670882872,0.27946248063725426,0.27947462942287377,0.27946871483607594,0.2796078638307296,0.2793368555676452,0.2794527753830296,0.2794898366287638,0.2794352375532695,0.2792854795325599,0.2794532517840645,0.2792497348033597,0.27924989740773554,0.2794154793272814,0.27931361912563696,0.2793545909863618,0.27928416068198986,0.2794197385035704,0.2793647045507984,0.2794203206315516,0.2794228825985479,0.27943823171300025,0.2794506900757645,0.2795533065723371,0.27949183390196913,0.2793576188751038,0.27936387324187073,0.27949851399302056,0.2794999205773521,0.2794470205106065
7,-0.011132704225973684,-0.01128938647900658,-0.01145839819304958,-0.011610533770829611,-0.011941890587266638,-0.011950158711110047,-0.011970008597056436,-0.011966244312820068,-0.011989592722312092,-0.011942586580540579,-0.011972504047545384,-0.011967357207635322,-0.011965445025171457,-0.011957394240234486,-0.011979578264947706,-0.01195908639682288,-0.011957143627449835,-0.01197147311778119,-0.011962188528488146,-0.01193374846962973,-0.011952918626530354,-0.011960974011325794,-0.011949320910586002,-0.011980850678789876,-0.011966770726480691,-0.011936204833203134,-0.011967933731919908,-0.011961164023469804,-0.011973064997934399,-0.011959126235313509,-0.0119599113911962,-0.011963852506295024,-0.01195566551520909,-0.011961502583176586,-0.011975460026040764,-0.011942968507806021,-0.011980268753671175,-0.01195491500898528,-0.011955909020744913,-0.011955424148665463,-0.011954740157337914,-0.011963634810018369,-0.011962693939199052,-0.011954366728432387
8,-0.2760516197565679,-0.2766649290871834,-0.27666210562090665,-0.27631116345628165,-0.27632717578943666,-0.2765437737544434,-0.2761815824699498,-0.2764147092526474,-0.2761317657036599,-0.27684418768301405,-0.27647046279338694,-0.27687429750649195,-0.27640107029695005,-0.27630370568784085,-0.27623169740256265,-0.2764833529366802,-0.2764979039085254,-0.27648079029551587,-0.27663514396687255,-0.2763811195513371,-0.2764727286805088,-0.2765019307573918,-0.2764641672787205,-0.2762846862320715,-0.27647214747192084,-0.2762916705431831,-0.2762617301029506,-0.27643646564037744,-0.27632124716547457,-0.27637567466078494,-0.2763076024590993,-0.2764369110974044,-0.2763903440661122,-0.2764379944501575,-0.2764395942281113,-0.27646311072635843,-0.27645430378039826,-0.2765750486819391,-0.2765130263800327,-0.27637712436774775,-0.27638657794406785,-0.2765143999110005,-0.2765148773785386,-0.2764739496253702
